appId,appName,rank,cateId,cateName,tradeId,tradeName,developCompanyId,developCompanyAbbr,developCompanyFullName,monthActiveNums,monthActiveNumsRatio,dayActiveNums,dayActiveNumsRatio,status,statDateStr,monthStatDate,dayStatDate
2032340,乐商店,347,112,应用管理,1121121,应用商店,11,联想集团,联想集团有限公司,629.88524455,-0.03279935875965865,,,1,,1543593600000,
2003398,民生银行手机银行,348,122,金融,1251239,银行综合服务,11859,民生银行,中国民生银行股份有限公司,628.183212567,-0.007161422499933742,138.221586421,0.0958604241452889,1,,1543593600000,1548691200000
2793587,智慧树,349,101,教育,1011007,儿童教育,808,环宇万维,北京环宇万维科技有限公司,625.840977877,-0.015365529902002283,77.4971611203,0.003192136111440211,1,,1543593600000,1548691200000
2008555,熊猫看书,350,136,移动阅读,1361296,综合阅读,6334,幻想纵横,北京幻想纵横网络技术有限公司,625.443421837,0.008596057372848164,202.265792972,0.007682709806369464,1,,1543593600000,1548691200000
2020900,百度文库,351,136,移动阅读,1251240,文库,2,百度,百度在线网络技术(北京)有限公司,619.53851656,0.11232827696940453,74.5865418469,-0.004550468643951394,1,,1543593600000,1548691200000
3123223,企业微信,352,121,通讯,1211192,企业即时通讯,1,腾讯科技,深圳市腾讯计算机系统有限公司,617.02573003,-0.009121471280482723,54.8351019364,-0.014732756891466154,1,,1543593600000,1548691200000
6912522,微鲤看看,353,134,资讯,1341003,聚合资讯,33764,随身云(南京),随身云(南京)信息技术有限公司,615.800594237,0.10133510621265493,329.747738333,-0.0026630323099867334,1,,1543593600000,1548691200000
3394945,王者荣耀助手,354,129,游戏媒体,1291075,游戏工具,1,腾讯科技,深圳市腾讯计算机系统有限公司,612.799423527,0.04349981668916161,71.4305611051,0.05503235379775728,1,,1543593600000,1548691200000
5527574,连尚读书,355,136,移动阅读,1361296,综合阅读,,,,611.46307213,-0.17143008460107917,124.955113895,-0.02752058469578091,1,,1543593600000,1548691200000
2848360,小米运动,356,109,体育,1371278,运动健康,8598,华米,华米(北京)信息科技有限公司,603.639694623,-0.018579767975438217,164.825171831,0.0016792330971336627,1,,1543593600000,1548691200000
2032918,鲁大师,357,125,其它,1251220,测试软件,51607,奇鲁,成都奇鲁科技有限公司,603.311873873,-0.0015711724764171217,260.436016395,-0.030241752367205787,1,,1543593600000,1548691200000
2573429,节奏大师,358,319,休闲,3191065,音乐节奏,1,腾讯科技,深圳市腾讯计算机系统有限公司,600.685654403,0.05304920133665651,47.9571121059,0.053149683786122136,1,,1543593600000,1548691200000
2000790,小伴龙,359,101,教育,1011007,儿童教育,178,有伴科技,深圳市有伴科技有限公司,599.682269957,-0.04704851006667176,92.9808464008,-0.015484122922540684,1,,1543593600000,1548691200000
2965356,360智能摄像机,360,126,智能硬件,1261247,智能家居,32255,视觉世界,北京视觉世界科技有限公司,598.951244673,-0.003577671505662505,182.55744709,-0.04266004408372253,1,,1543593600000,1548691200000
2890773,免费电子书,361,136,移动阅读,1361296,综合阅读,7205,中文万维,北京中文万维科技有限公司,596.30577493,0.034218503019747715,269.081942569,-0.003544516438076175,1,,1543593600000,1548691200000
2040433,作业互助组,362,101,教育,1011008,中小学类教育,6658,千阳远望,北京千阳远望信息技术有限公司,591.87759501,0.13960536896102058,135.563843103,0.004192898089558573,1,,1543593600000,1548691200000
3046372,美篇,363,119,社交,1191255,社交辅助工具,9065,蓝鲸人,南京蓝鲸人网络科技有限公司,590.9883731,0.036484671762974825,57.0751733014,-0.09901638220355101,1,,1543593600000,1548691200000
2024053,虎扑,364,109,体育,1091091,体育资讯,32075,虎扑传播,虎扑(上海)文化传播股份有限公司,589.860587133,0.02082744786453604,244.008551317,0.006002798269916124,1,,1543593600000,1548691200000
2004586,中信银行手机银行,365,122,金融,1251239,银行综合服务,11970,中信银行,中信银行股份有限公司,587.881383888,0.013444476230807374,80.9468162048,0.04422917399061215,1,,1543593600000,1548691200000
2569654,微信电话本,366,121,通讯,1211193,网络电话,1,腾讯科技,深圳市腾讯计算机系统有限公司,586.181683207,-0.004522833349091735,268.008505573,0.007225169603940577,1,,1543593600000,1548691200000
3570871,看漫画,367,133,动漫娱乐,1101244,漫画,50625,成都二次元动漫,成都二次元动漫有限公司,584.29268637,-0.000988347707386882,523.039291649,-0.0020445648177395896,1,,1543593600000,1548691200000
2029129,追书神器,368,136,移动阅读,1361296,综合阅读,51603,元聚,上海元聚网络科技有限公司,584.24212729,0.03214566860129198,538.776284501,0.009354592377590013,1,,1543593600000,1548691200000
7253286,皮皮虾,369,136,移动阅读,1101104,轻阅读,,,,578.059136253,0.3399832441022147,248.487842146,0.02011155740739244,1,,1543593600000,1548691200000
7921960,趣输入,370,114,输入法,1141128,中文输入法,,,,576.71358818,0.9953559239426681,201.699604101,-0.032949074711592,1,,1543593600000,1548691200000
2686415,掌上电力（官方）,371,104,生活,1041045,生活工具,6241,国电通,北京国电通网络技术有限公司,575.16912214,0.009747641592856286,53.448748509,-0.23172103943081518,1,,1543593600000,1548691200000
2037453,PP体育,372,130,视频直播,1091092,体育视频/直播,66,上海聚力,上海聚力传媒技术有限公司,574.72314708,0.01340982490937897,119.331334626,-0.013817177837871092,1,,1543593600000,1548691200000
2005395,饥饿鲨进化,373,319,休闲,3191062,控制,125,掌趣科技,北京掌趣科技股份有限公司,574.0845818,0.01323984886434101,71.2410045928,0.0859650073807001,1,,1543593600000,1548691200000
3878459,崩坏3rd,374,313,ACT(动作类游戏),3131043,动作冒险,12254,米哈游,上海米哈游网络科技有限公司,569.141734883,0.04792481928383928,,,1,,1543593600000,
4364820,清理大师,375,115,系统工具,1151135,优化工具,1822,上海移卓,上海移卓网络科技有限公司,568.81259751,0.10582978753927733,233.793843109,0.0016771266139379744,1,,1543593600000,1548691200000
2022651,广西移动,376,125,其它,1251242,营业厅,12,中国移动,中国移动通信集团,566.34223616,0.00034344079004944403,107.463066362,0.006194454541527699,1,,1543593600000,1548691200000
2882200,纳米盒,377,101,教育,1011008,中小学类教育,1717,上海进馨,上海进馨网络科技有限公司,566.016555237,-0.03135698609572939,25.0432061989,-0.08904336998653363,1,,1543593600000,1548691200000
2015640,风行视频,378,108,视频,1081081,综合视频,159,风行在线,北京风行在线技术有限公司,564.87315702,0.07604186540749518,110.567275365,0.006314157185221457,1,,1543593600000,1548691200000
2015268,小影,379,108,视频,1081090,短视频综合平台,196,杭州趣维,杭州趣维科技有限公司,560.419364933,0.018877776872036015,82.791687067,0.007721496330686745,1,,1543593600000,1548691200000
2957892,智学网,380,101,教育,1011011,教育平台,18,科大讯飞,安徽科大讯飞信息科技股份有限公司,559.923966927,0.08509458362394343,397.046427534,-0.03579729008791256,1,,1543593600000,1548691200000
5479654,终结者2:审判日,381,314,射击,3141044,FPS(第一人称射击游戏),61,网易雷火,杭州网易雷火科技有限公司,557.772466733,-0.08490046738207072,,,1,,1543593600000,
2761134,酷划,382,115,系统工具,1151243,手机锁屏,180,酷划在线,北京酷划在线网络技术有限公司,548.773438267,-0.0165220658007044,262.431591789,0.00919050180280476,1,,1543593600000,1548691200000
2006457,智联招聘,383,104,生活,1041036,招聘求职,5098,智联招聘,北京网聘咨询有限公司,544.842674663,-0.05523855870223376,64.1377868521,-0.11759819193266928,1,,1543593600000,1548691200000
3398061,阴阳师网易官方版,384,315,卡牌,3151048,卡牌对战,10,网易,广州网易计算机系统有限公司,544.073249107,0.004594339227848881,209.757031247,0.07289944753384384,1,,1543593600000,1548691200000
3021410,途游斗地主,385,318,TAB(桌面游戏),3181058,棋牌,11641,在线途游,在线途游北京科技有限公司,543.967102943,-0.019000660111600027,106.316529411,-0.018549508895716868,1,,1543593600000,1548691200000
2601273,儿歌多多,386,101,教育,1011007,儿童教育,6187,多宝灵动,北京多宝灵动科技有限公司,542.92861315,0.023218443276959586,115.355041144,-0.01491201467566449,1,,1543593600000,1548691200000
3045637,晓黑板,387,125,其它,1251241,校园管理/校园应用,9961,上海晓信,上海晓信信息科技有限公司,535.422633123,0.09132632839135042,18.8039285112,-0.06781545469659979,1,,1543593600000,1548691200000
2023801,链家,388,131,房产,1041041,房产服务,5613,链家房地产经纪,北京链家房地产经纪有限公司,533.797405573,-0.021655516517319645,76.8456932827,-0.05782343133036886,1,,1543593600000,1548691200000
4916778,社保掌上通,389,102,商务办公,1021028,社保查询,51273,递金,杭州递金网络科技有限公司,530.847332457,0.019503268733961788,59.277530246,0.06902263180629056,1,,1543593600000,1548691200000
2676875,小米生活,390,104,生活,1041032,生活服务,6929,小米移动,北京小米移动软件有限公司,529.24975196,-0.03504652102577269,,,1,,1543593600000,
2929687,最右,391,119,社交,1191160,社交网络,480,北京小川,北京小川科技有限公司,529.173144857,0.027647877321042603,255.357794853,0.12599112169401097,1,,1543593600000,1548691200000
5996614,爱看,392,134,资讯,1341004,信息流资讯,50571,湖北极速看点,湖北极速看点科技有限公司,528.993473393,-0.10081247050879438,238.011170549,0.005230851296690782,1,,1543593600000,1548691200000
2828602,阳光惠生活,393,122,金融,1251239,银行综合服务,331,光大银行,中国光大银行股份有限公司,526.815179803,0.06568516750756517,61.3040410318,0.12889928132546688,1,,1543593600000,1548691200000
2000490,我查查,394,111,实用工具,1111111,条码二维码,11251,我查查,我查查信息技术上海有限公司,523.335124737,-0.06787872521571563,58.8442541169,-0.006537506944562938,1,,1543593600000,1548691200000
2030405,光大银行,395,122,金融,1251239,银行综合服务,331,光大银行,中国光大银行股份有限公司,521.554517303,0.017047069153800217,74.1461404728,-0.03885046055684263,1,,1543593600000,1548691200000
3399452,分身大师,396,115,系统工具,1151135,优化工具,4,奇虎360,北京奇虎科技有限公司,519.123564377,-0.05123972714687518,124.689181253,0.015116450436248222,1,,1543593600000,1548691200000
2007274,手机电视,397,108,视频,1081085,网络电视,8098,国广星空视频,国广星空视频科技北京有限公司,513.789082247,-0.0049426481434777505,115.874774876,-0.052747113618082576,1,,1543593600000,1548691200000
3053969,时光相册,398,103,摄影摄像,1031031,相册/图片管理,51611,时光无限,上海时光无限科技有限公司,510.859617557,-0.0389354595941504,68.0629992065,-0.008459460207064878,1,,1543593600000,1548691200000
2006093,大姨吗,399,137,健康,1371271,生理健康,6443,康智乐思,北京康智乐思网络科技有限公司,509.489724897,-0.022605468061057434,37.3154699697,-0.04864924210019303,1,,1543593600000,1548691200000
2009453,车轮驾考通,400,123,汽车,1231285,驾驶学习,189,易点时空,上海易点时空网络有限公司,504.71447977,0.06635127689949434,54.2389154303,-0.04096118156217942,1,,1543593600000,1548691200000
2584314,天天酷跑,401,320,竞速,3201066,跑酷,1,腾讯科技,深圳市腾讯计算机系统有限公司,503.945993723,-0.038733755536187256,56.5018080621,-0.01737912236809212,1,,1543593600000,1548691200000
5504680,神奇手机管家,402,115,系统工具,1151131,安全管理,,,,503.517214943,0.020188867602213497,323.78614149,-0.01180620285104023,1,,1543593600000,1548691200000
2039408,英语流利说,403,101,教育,1011004,外语学习,703,流利说,上海流利说信息技术有限公司,501.59434859,0.03466960386578162,64.7610461258,-0.015607652607672063,1,,1543593600000,1548691200000
4535036,淘新闻,404,134,资讯,1341003,聚合资讯,180,酷划在线,北京酷划在线网络技术有限公司,500.293663457,0.05985851774625689,217.748843134,-0.018048409618114547,1,,1543593600000,1548691200000
3008701,美妆相机,405,103,摄影摄像,1031028,拍照及图片处理,80,美图网,厦门美图网科技有限公司,497.978741017,-0.014632512240236829,43.7755381061,0.03598304362267605,1,,1543593600000,1548691200000
2865890,360免费WiFi,406,115,系统工具,1151134,无线管理/WIFI管理,4,奇虎360,北京奇虎科技有限公司,494.08464526,-0.0764270048975522,83.8721539796,-0.03065593445479125,1,,1543593600000,1548691200000
7803264,清理大师(com.entoch.cl),407,115,系统工具,1151135,优化工具,,,,493.793711657,-0.10655684728156944,163.458068218,0.003939430412023208,1,,1543593600000,1548691200000
2601729,波克棋牌游戏,408,318,TAB(桌面游戏),3181058,棋牌,7258,波克城市,波克城市网络科技上海有限公司,493.477969627,0.0243535875302043,206.006137036,-0.000613872261071534,1,,1543593600000,1548691200000
3395157,企鹅电竞,409,130,视频直播,1081250,游戏直播,1,腾讯科技,深圳市腾讯计算机系统有限公司,492.58847861,0.025327761047449507,41.8327635293,0.09825350992136328,1,,1543593600000,1548691200000
2011222,Chrome,410,134,资讯,1341004,信息流资讯,1119,Google,Google公司,487.634166777,0.021155645776039837,317.683313914,0.11716043430510445,1,,1543593600000,1548691200000
2573991,秒拍,411,108,视频,1081090,短视频综合平台,11501,炫一下,炫一下北京科技有限公司,487.618752713,0.030730455652148308,,,1,,1543593600000,
3582837,VUE,412,108,视频,1081090,短视频综合平台,12912,市跃然纸上,北京市跃然纸上科技有限公司,487.172645993,-0.005978059932808017,,,1,,1543593600000,
3011500,企鹅FM,413,138,音频娱乐,1071074,移动电台,1,腾讯科技,深圳市腾讯计算机系统有限公司,483.625111667,0.035535510658460674,123.518073788,-0.025483688962517397,1,,1543593600000,1548691200000
2006468,珍爱网,414,104,生活,1041037,婚恋交友,2475,珍爱网,深圳市珍爱网信息技术有限公司,481.487612513,-0.00323466770447025,192.590741398,-0.01671347514780732,1,,1543593600000,1548691200000
3203281,太平洋寿险,415,122,金融,1221205,保险服务,12702,太平洋保险,中国太平洋保险(集团)股份有限公司,480.936189233,0.08392975053449572,45.8987218498,-0.1254406936543243,1,,1543593600000,1548691200000
4597889,省钱快报,416,104,生活,1041043,优惠券,7114,云动九天,北京云动九天科技有限公司,480.125334743,-0.03572826835596975,38.3141423661,-0.005891652880042751,1,,1543593600000,1548691200000
3564925,熊猫四川麻将,417,318,TAB(桌面游戏),3181058,棋牌,6910,闲徕互娱,北京闲徕互娱网络科技有限公司,480.023927837,-0.0754873008970498,67.5390318461,-0.04835958174586562,1,,1543593600000,1548691200000
2856562,Boss直聘,418,104,生活,1041036,招聘求职,6315,华品博睿,北京华品博睿网络技术有限公司,480.004977693,-0.02620755659761891,73.218522018,-0.2862103649418017,1,,1543593600000,1548691200000
3016678,云集微店,419,120,移动购物,1201303,社交电商,13822,集商优选,浙江集商优选电子商务有限公司,479.65059872,0.14006153719294256,32.672888692,-0.09894803158859639,1,,1543593600000,1548691200000
2992363,奇迹暖暖,420,317,SIM(模拟游戏),3171056,恋爱养成,1,腾讯科技,深圳市腾讯计算机系统有限公司,477.881523627,0.019953753944363415,317.613367251,0.06003499873851922,1,,1543593600000,1548691200000
3074651,疯狂动物园,421,319,休闲,3191061,益智,3325,成都力比,成都力比科技有限公司,477.605567237,0.009577487056497032,103.928934952,0.07604522349706966,1,,1543593600000,1548691200000
3110408,钢琴块2 （别踩白块儿2）,422,319,休闲,3191065,音乐节奏,29821,猎豹,北京猎豹网络科技有限公司,477.478501217,0.11458960237414569,,,1,,1543593600000,
2625765,饿了么商家版,423,104,生活,1041044,外卖/订餐,8890,拉扎斯,拉扎斯网络科技上海有限公司,476.560703663,0.017517007596007175,149.520046828,0.004958773553723317,1,,1543593600000,1548691200000
7198348,轻颜相机,424,103,摄影摄像,1031028,拍照及图片处理,,,,474.708737083,0.19656338012782726,255.604572694,0.1542355955691907,1,,1543593600000,1548691200000
3019148,学习通,425,101,教育,1011011,教育平台,6748,世纪超星,北京世纪超星信息技术发展有限责任公司,473.200196157,0.09781848722086603,126.515846568,0.6306135707862448,1,,1543593600000,1548691200000
3036992,兴业银行,426,122,金融,1251239,银行综合服务,344,兴业银行,兴业银行股份有限公司,470.44915273,0.02985491992938215,58.5015883431,-0.000680924422946623,1,,1543593600000,1548691200000
2567381,生死狙击-猎杀首领,427,314,射击,3141044,FPS(第一人称射击游戏),50530,无端,浙江无端科技股份有限公司,470.375004773,0.1123515057436418,96.475852455,0.053615194534626286,1,,1543593600000,1548691200000
6431316,快对作业,428,101,教育,1011008,中小学类教育,50988,智美智学,北京智美智学科技有限公司,468.9724278,0.14388718673008272,173.162139838,0.013279897763131513,1,,1543593600000,1548691200000
2022498,秀色直播,429,108,视频,1081297,视频交友,940,思享时光,北京思享时光科技有限公司,464.71355584,0.10341371463993006,,,1,,1543593600000,
4797592,部落冲突(腾讯),430,316,SLG(策略游戏),3161051,策略,,,,463.941166013,0.10139465356352816,282.619468819,0.006877767896886782,1,,1543593600000,1548691200000
5202520,中青看点,431,134,资讯,1341004,信息流资讯,19211,中青网新媒体,中青网新媒体科技(北京)有限公司,463.742697533,0.0007908563268911826,204.484343215,-0.031127111875783767,1,,1543593600000,1548691200000
3030483,融360,432,122,金融,1221202,投资理财,627,融世纪,北京融世纪信息技术有限公司,459.101690883,0.048154017335029185,27.3418554443,-0.00400182240773231,1,,1543593600000,1548691200000
2028476,同程旅游,433,106,旅游,1061067,综合度假旅游预订,1620,同程网络,同程网络科技股份有限公司,457.834026413,-0.05689855397801307,42.943593044,-0.08082570202321061,1,,1543593600000,1548691200000
2014208,欧朋浏览器,434,134,资讯,1341004,信息流资讯,50499,北界无限,北界无限(北京)软件有限公司,456.10278105,-0.006684346523128516,244.824962407,0.03427831399063076,1,,1543593600000,1548691200000
3565547,爱尚天气,435,111,实用工具,1111117,天气,51154,神指飞扬,北京神指飞扬科技有限公司,455.96143016,0.13191171697545315,178.138094997,-0.007054800654326075,1,,1543593600000,1548691200000
2932269,WiFi万能密码,436,115,系统工具,1151134,无线管理/WIFI管理,1835,上海游安,上海游安网络科技有限公司,455.756087783,-0.01039131208675867,185.785480813,0.10782482565869249,1,,1543593600000,1548691200000
2021972,猫眼电影,437,104,生活,1041034,娱乐票务,6712,三快在线,北京三快在线科技有限公司,455.150065213,0.011163730989295063,75.2535451911,0.013069011227330972,1,,1543593600000,1548691200000
2623929,Lock,438,115,系统工具,1151243,手机锁屏,,,,454.563778107,0.04513749896016285,,,1,,1543593600000,
6720233,YY极速版,439,108,视频,1081297,视频交友,,,,453.171074537,-0.004005723858124577,87.8999330553,0.08574872756904914,1,,1543593600000,1548691200000
2638427,学霸君,440,101,教育,1011008,中小学类教育,9808,谦问万答吧云计算,上海谦问万答吧云计算科技有限公司,448.4439703,0.04004156658373839,141.339867311,0.0029149027374041174,1,,1543593600000,1548691200000
3542816,大唐麻将,441,318,TAB(桌面游戏),3181058,棋牌,51010,棋开德胜,北京棋开德胜科技有限公司,447.331044747,0.0057525257775420035,76.05872589,-0.012913107271501703,1,,1543593600000,1548691200000
2017148,爱音乐,442,138,音频娱乐,1071073,移动音乐,295,天翼爱音乐,天翼爱音乐文化科技有限公司,445.29127207,0.044176198646739474,102.933920244,0.09348448481174057,1,,1543593600000,1548691200000
2887797,家长通,443,101,教育,1011008,中小学类教育,9609,上海合煦,上海合煦信息科技有限公司,441.912593847,-0.06468220484682918,88.1140255337,0.4992197040100552,1,,1543593600000,1548691200000
3059128,双开助手,444,119,社交,1191255,社交辅助工具,10126,上海卓盟,上海卓盟信息科技有限公司,436.342617453,-0.041255878566998826,102.633793275,0.022823634819495335,1,,1543593600000,1548691200000
3030622,巴士管家,445,106,旅游,1061068,汽车火车票预订,7284,车巴达,车巴达苏州网络科技有限公司,434.06495334,-0.04696187793619052,51.5152651185,0.03530570650337015,1,,1543593600000,1548691200000
2014441,人民日报,446,134,资讯,1341001,传统媒体,1367,人民网,人民网股份有限公司,434.052779733,-0.026113266503940868,116.859074978,-0.014416101128952294,1,,1543593600000,1548691200000
2566017,华为游戏中心,447,128,游戏平台,1281071,游戏中心,8607,华为终端,华为终端有限公司,431.46979016,-0.0436680618830519,58.1489980098,0.04268221470146434,1,,1543593600000,1548691200000
2567123,三星应用商店,448,112,应用管理,1121121,应用商店,12497,三星,三星(中国)投资有限公司,430.140564383,-0.005596816932154464,62.4173994468,0.03608361403457723,1,,1543593600000,1548691200000
6463433,淘最热点,449,134,资讯,1101116,娱乐资讯,,,,429.90406915,0.004194711713969169,242.062011592,0.014446018428705685,1,,1543593600000,1548691200000
2023143,房天下,450,131,房产,1041041,房产服务,201,搜房网,北京搜房科技发展有限公司,429.270995583,-0.00353005907094065,52.7998751714,0.011325770263444578,1,,1543593600000,1548691200000
3085124,7日天气预报,451,111,实用工具,1111117,天气,15,二三四五,上海二三四五网络科技股份有限公司,428.950225167,0.039274157752326316,225.72921977,0.01104349489548246,1,,1543593600000,1548691200000
2891571,吉祥棋牌,452,318,TAB(桌面游戏),3181058,棋牌,3244,吉林省鑫,吉林省鑫泽网络技术有限公司,426.40406198,0.027763265180245456,100.674654799,-0.04140628976877975,1,,1543593600000,1548691200000
4470504,我的汉克狗,453,317,SIM(模拟游戏),3171055,模拟养成,4702,哲信,杭州哲信信息技术有限公司,422.40273285,-0.09573975236785381,96.230560634,0.07024834724020326,1,,1543593600000,1548691200000
3394938,部落冲突：皇室战争,454,316,SLG(策略游戏),3161051,策略,4962,昆仑乐享,北京昆仑乐享网络技术有限公司,422.369406433,0.13678469781061783,175.980388811,0.03867037176210743,1,,1543593600000,1548691200000
2850322,豆瓣,455,119,社交,1191161,综合社区论坛,409,北京豆网,北京豆网科技有限公司,421.000349457,0.018302697589839604,130.092832305,0.006755377096321238,1,,1543593600000,1548691200000
2000325,WhatsApp,456,121,通讯,1191167,即时通讯,12443,WhatsApp Inc,WhatsApp Inc,419.350738053,0.09312621412890502,,,1,,1543593600000,
3052994,百度钱包,457,122,金融,1221198,支付,51620,百度小额贷款,重庆百度小额贷款有限公司,417.978352533,-0.03668823228964038,91.0084347657,0.028440828796017562,1,,1543593600000,1548691200000
2733260,宝宝知道,458,124,母婴亲子,1241215,母婴综合社区,2,百度,百度在线网络技术(北京)有限公司,416.87829367,0.022164105814622897,33.6886750378,-0.25335040224090855,1,,1543593600000,1548691200000
2024531,沃商店,459,112,应用管理,1121121,应用商店,5321,小沃,小沃科技有限公司,415.645123133,-0.021424049883764663,,,1,,1543593600000,
2736341,途虎养车,460,123,汽车,1231213,车后服务,9700,上海阑途,上海阑途信息技术有限公司,415.410756767,0.012925408648117203,39.210722605,-0.0499388355983481,1,,1543593600000,1548691200000
2616706,壹钱包,461,122,金融,1221198,支付,9170,平安付智能,平安付智能技术有限公司,415.15653562,0.02517874475972356,79.1342487151,-0.08670719699194884,1,,1543593600000,1548691200000
2014594,PicsArt—照片工作室,462,103,摄影摄像,1031028,拍照及图片处理,51628,美易互动,北京美易互动信息技术有限公司,411.81351062,0.04531773927636604,41.627984099,0.058820838214025215,1,,1543593600000,1548691200000
3022726,瓜子二手车直卖网,463,123,汽车,1231209,汽车交易,7285,车好多旧机动车,车好多旧机动车经纪北京有限公司,410.53317743,0.0793057190090134,30.3364565648,-0.0920393651440694,1,,1543593600000,1548691200000
3394935,NOW,464,108,视频,1081297,视频交友,1,腾讯科技,深圳市腾讯计算机系统有限公司,409.557046343,0.02772548231233815,71.4077252323,0.029734911168159045,1,,1543593600000,1548691200000
3025556,腾讯桌球,465,321,体育竞技,3211068,体育竞技,1,腾讯科技,深圳市腾讯计算机系统有限公司,409.529650093,-0.03633312102551812,87.4896823792,0.0015781081191694648,1,,1543593600000,1548691200000
2621822,违章查询助手,466,123,汽车,1231286,汽车违章,384,汽车之家,北京车之家信息技术有限公司,408.47216176,-0.051073095112162535,30.9075904455,-0.1323391647085802,1,,1543593600000,1548691200000
7109109,种子视频,467,108,视频,1081090,短视频综合平台,,,,407.68557611,0.2525719333960215,299.717080735,0.00891360523025991,1,,1543593600000,1548691200000
3002174,拍拍贷借款,468,122,金融,1221204,网络借贷,9785,拍拍贷金融,上海拍拍贷金融信息服务有限公司,407.113840797,0.014495337838062361,54.2003949711,-0.03450199183286917,1,,1543593600000,1548691200000
6661113,豆豆免费小说,469,136,移动阅读,1101107,阅读工具,,,,405.74752005,0.11840698564636779,110.140847861,-0.05413135977098068,1,,1543593600000,1548691200000
2967867,梦幻西游,470,312,RPG(角色扮演游戏),3121038,回合制,10,网易,广州网易计算机系统有限公司,405.55964225,0.0012180649035999037,73.7214072842,-0.024160524750979923,1,,1543593600000,1548691200000
2003376,139邮箱,471,102,商务办公,1021020,邮箱,11884,移动移动互联分,中国移动通信集团广东有限公司移动互联分公司,403.689491327,-0.010613342146238882,52.1726381888,0.12289567412530641,1,,1543593600000,1548691200000
2029908,博雅中国象棋,472,318,TAB(桌面游戏),3181058,棋牌,200,东方博雅,深圳市东方博雅科技有限公司,402.546327323,0.0013922185962811804,205.914359505,-0.0008488384325551594,1,,1543593600000,1548691200000
2676219,爱豆,473,119,社交,1191294,追星饭团,10315,爱豆网络,深圳市爱豆网络技术有限公司,401.65879504,0.0484561041657768,150.569383974,-0.07392091987310948,1,,1543593600000,1548691200000
2567524,单机斗地主（途游）,474,318,TAB(桌面游戏),3181058,棋牌,11641,在线途游,在线途游北京科技有限公司,401.49508085,0.019347720155627506,105.940095686,0.003961680577048327,1,,1543593600000,1548691200000
2617559,全民飞机大战,475,314,射击,3141046,飞行射击,1,腾讯科技,深圳市腾讯计算机系统有限公司,399.050731277,-0.026448271849560487,72.6942287019,0.0099877166688748,1,,1543593600000,1548691200000
2914591,微店-买家版,476,120,移动购物,1201303,社交电商,839,口袋时尚,北京口袋时尚科技有限公司,398.661890457,0.0626839553626782,33.0779816202,-0.30608289147753714,1,,1543593600000,1548691200000
2031636,当当,477,120,移动购物,1201177,综合电商,386,当当网,北京当当网信息技术有限公司,398.2097253,-0.04713659619853472,39.9943297411,-0.003137649669759888,1,,1543593600000,1548691200000
2735343,中国象棋(com.lanse.chinachess),478,318,TAB(桌面游戏),3181058,棋牌,2661,Selectsoft,Selectsoft,396.405573393,0.026997011610771657,221.737391821,-0.048983685017887954,1,,1543593600000,1548691200000
3107792,微乐贵阳捉鸡,479,318,TAB(桌面游戏),3181058,棋牌,294,微乐星空,微乐星空(北京)网络技术有限公司,395.101652307,-0.01691893395392999,42.6274980604,-0.03942522547198216,1,,1543593600000,1548691200000
2030994,军棋(com.cnvcs.junqi),480,318,TAB(桌面游戏),3181058,棋牌,2877,CronlyGames Inc,CronlyGames Inc,391.878471517,-0.021489493232892405,227.783188429,0.026416826986135733,1,,1543593600000,1548691200000
2586630,云图TV电视直播,481,108,视频,1081085,网络电视,51612,星动,珠海星动技术咨询有限公司,390.898277207,-0.03134161867088739,133.088051718,0.058816919035232555,1,,1543593600000,1548691200000
2037797,乐动力,482,109,体育,1371278,运动健康,51600,乐动力,北京乐动力网络科技有限公司,387.361252687,-0.02741166488486866,109.013977198,0.025464066097754885,1,,1543593600000,1548691200000
2881892,免费小说大全,483,136,移动阅读,1361296,综合阅读,51618,点众快看,北京点众快看科技有限公司,386.02871402,-0.00724509692968692,72.8549837987,0.0026522370890591815,1,,1543593600000,1548691200000
2027983,天翼视讯,484,108,视频,1081081,综合视频,217,天翼视讯,天翼视讯传媒有限公司,385.62339484,0.020233720400718844,81.9290336609,-0.0011006718392745462,1,,1543593600000,1548691200000
3027408,咪咕影院,485,108,视频,1081082,垂直视频,9001,咪咕视讯,咪咕视讯科技有限公司,383.92792655,-0.09753765016882018,,,1,,1543593600000,
3851782,逐浪小说,486,136,移动阅读,1361296,综合阅读,9044,大众书网图书,南京大众书网图书文化有限公司,382.48425051,-0.11597100694070199,92.4705337122,-0.029934766753868445,1,,1543593600000,1548691200000
2028382,千千音乐,487,138,音频娱乐,1071073,移动音乐,7054,音之邦,北京音之邦文化科技有限公司,380.3395134,0.002135261560833657,52.9001250778,-0.03172022047896646,1,,1543593600000,1548691200000
3035047,蚂蚁财富,488,122,金融,1221202,投资理财,8971,蚂蚁财富金融,蚂蚁财富上海金融信息服务有限公司,379.16757861,-0.04575186099435323,81.5555402744,0.03637150565272657,1,,1543593600000,1548691200000
3105928,斗米,489,104,生活,1041036,招聘求职,6746,世诚优聘,北京世诚优聘科技发展有限公司,378.23451042,-0.14732588905346652,106.271049177,1.8219249355373126,1,,1543593600000,1548691200000
